concept_id,concept_code,concept_name,vocabulary_id,pcornet_vocabulary_id,cc_decimal_removal
37402879,O35.19X2,"Maternal care for (suspected) chromosomal abnormality in fetus, other chromosomal abnormality, fetus 2",ICD10CM,10,FALSE
37402880,O35.19X3,"Maternal care for (suspected) chromosomal abnormality in fetus, other chromosomal abnormality, fetus 3",ICD10CM,10,FALSE
37402881,O35.19X4,"Maternal care for (suspected) chromosomal abnormality in fetus, other chromosomal abnormality, fetus 4",ICD10CM,10,FALSE
37402882,O35.19X5,"Maternal care for (suspected) chromosomal abnormality in fetus, other chromosomal abnormality, fetus 5",ICD10CM,10,FALSE
37402883,O35.19X9,"Maternal care for (suspected) chromosomal abnormality in fetus, other chromosomal abnormality, other fetus",ICD10CM,10,FALSE
37402884,O35.A,"Maternal care for other (suspected) fetal abnormality and damage, fetal facial anomalies",ICD10CM,10,FALSE
37402885,O35.AXX0,"Maternal care for other (suspected) fetal abnormality and damage, fetal facial anomalies, not applicable or unspecified",ICD10CM,10,FALSE
37402886,O35.AXX1,"Maternal care for other (suspected) fetal abnormality and damage, fetal facial anomalies, fetus 1",ICD10CM,10,FALSE
37402887,O35.AXX2,"Maternal care for other (suspected) fetal abnormality and damage, fetal facial anomalies, fetus 2",ICD10CM,10,FALSE
37402888,O35.AXX3,"Maternal care for other (suspected) fetal abnormality and damage, fetal facial anomalies, fetus 3",ICD10CM,10,FALSE
37402889,O35.AXX4,"Maternal care for other (suspected) fetal abnormality and damage, fetal facial anomalies, fetus 4",ICD10CM,10,FALSE
37402890,O35.AXX5,"Maternal care for other (suspected) fetal abnormality and damage, fetal facial anomalies, fetus 5",ICD10CM,10,FALSE
37402891,O35.AXX9,"Maternal care for other (suspected) fetal abnormality and damage, fetal facial anomalies, other fetus",ICD10CM,10,FALSE
37402892,O35.B,"Maternal care for other (suspected) fetal abnormality and damage, fetal cardiac anomalies",ICD10CM,10,FALSE
37402893,O35.BXX0,"Maternal care for other (suspected) fetal abnormality and damage, fetal cardiac anomalies, not applicable or unspecified",ICD10CM,10,FALSE
37402894,O35.BXX1,"Maternal care for other (suspected) fetal abnormality and damage, fetal cardiac anomalies, fetus 1",ICD10CM,10,FALSE
37402895,O35.BXX2,"Maternal care for other (suspected) fetal abnormality and damage, fetal cardiac anomalies, fetus 2",ICD10CM,10,FALSE
37402896,O35.BXX3,"Maternal care for other (suspected) fetal abnormality and damage, fetal cardiac anomalies, fetus 3",ICD10CM,10,FALSE
37402897,O35.BXX4,"Maternal care for other (suspected) fetal abnormality and damage, fetal cardiac anomalies, fetus 4",ICD10CM,10,FALSE
37402898,O35.BXX5,"Maternal care for other (suspected) fetal abnormality and damage, fetal cardiac anomalies, fetus 5",ICD10CM,10,FALSE
37402899,O35.BXX9,"Maternal care for other (suspected) fetal abnormality and damage, fetal cardiac anomalies, other fetus",ICD10CM,10,FALSE
37402900,O35.C,"Maternal care for other (suspected) fetal abnormality and damage, fetal pulmonary anomalies",ICD10CM,10,FALSE
37402901,O35.CXX0,"Maternal care for other (suspected) fetal abnormality and damage, fetal pulmonary anomalies, not applicable or unspecified",ICD10CM,10,FALSE
37402902,O35.CXX1,"Maternal care for other (suspected) fetal abnormality and damage, fetal pulmonary anomalies, fetus 1",ICD10CM,10,FALSE
37402903,O35.CXX2,"Maternal care for other (suspected) fetal abnormality and damage, fetal pulmonary anomalies, fetus 2",ICD10CM,10,FALSE
37402904,O35.CXX3,"Maternal care for other (suspected) fetal abnormality and damage, fetal pulmonary anomalies, fetus 3",ICD10CM,10,FALSE
37402905,O35.CXX4,"Maternal care for other (suspected) fetal abnormality and damage, fetal pulmonary anomalies, fetus 4",ICD10CM,10,FALSE
37402906,O35.CXX5,"Maternal care for other (suspected) fetal abnormality and damage, fetal pulmonary anomalies, fetus 5",ICD10CM,10,FALSE
37402907,O35.CXX9,"Maternal care for other (suspected) fetal abnormality and damage, fetal pulmonary anomalies, other fetus",ICD10CM,10,FALSE
37402908,O35.D,"Maternal care for other (suspected) fetal abnormality and damage, fetal gastrointestinal anomalies",ICD10CM,10,FALSE
37402909,O35.DXX0,"Maternal care for other (suspected) fetal abnormality and damage, fetal gastrointestinal anomalies, not applicable or unspecified",ICD10CM,10,FALSE
37402910,O35.DXX1,"Maternal care for other (suspected) fetal abnormality and damage, fetal gastrointestinal anomalies, fetus 1",ICD10CM,10,FALSE
37402911,O35.DXX2,"Maternal care for other (suspected) fetal abnormality and damage, fetal gastrointestinal anomalies, fetus 2",ICD10CM,10,FALSE
37402912,O35.DXX3,"Maternal care for other (suspected) fetal abnormality and damage, fetal gastrointestinal anomalies, fetus 3",ICD10CM,10,FALSE
37402913,O35.DXX4,"Maternal care for other (suspected) fetal abnormality and damage, fetal gastrointestinal anomalies, fetus 4",ICD10CM,10,FALSE
37402914,O35.DXX5,"Maternal care for other (suspected) fetal abnormality and damage, fetal gastrointestinal anomalies, fetus 5",ICD10CM,10,FALSE
37402915,O35.DXX9,"Maternal care for other (suspected) fetal abnormality and damage, fetal gastrointestinal anomalies, other fetus",ICD10CM,10,FALSE
37402916,O35.E,"Maternal care for other (suspected) fetal abnormality and damage, fetal genitourinary anomalies",ICD10CM,10,FALSE
37402917,O35.EXX0,"Maternal care for other (suspected) fetal abnormality and damage, fetal genitourinary anomalies, not applicable or unspecified",ICD10CM,10,FALSE
37402918,O35.EXX1,"Maternal care for other (suspected) fetal abnormality and damage, fetal genitourinary anomalies, fetus 1",ICD10CM,10,FALSE
37402919,O35.EXX2,"Maternal care for other (suspected) fetal abnormality and damage, fetal genitourinary anomalies, fetus 2",ICD10CM,10,FALSE
37402920,O35.EXX3,"Maternal care for other (suspected) fetal abnormality and damage, fetal genitourinary anomalies, fetus 3",ICD10CM,10,FALSE
37402921,O35.EXX4,"Maternal care for other (suspected) fetal abnormality and damage, fetal genitourinary anomalies, fetus 4",ICD10CM,10,FALSE
37402922,O35.EXX5,"Maternal care for other (suspected) fetal abnormality and damage, fetal genitourinary anomalies, fetus 5",ICD10CM,10,FALSE
37402923,O35.EXX9,"Maternal care for other (suspected) fetal abnormality and damage, fetal genitourinary anomalies, other fetus",ICD10CM,10,FALSE
37402924,O35.F,"Maternal care for other (suspected) fetal abnormality and damage, fetal musculoskeletal anomalies of trunk",ICD10CM,10,FALSE
37402925,O35.FXX0,"Maternal care for other (suspected) fetal abnormality and damage, fetal musculoskeletal anomalies of trunk, not applicable or unspecified",ICD10CM,10,FALSE
37402926,O35.FXX1,"Maternal care for other (suspected) fetal abnormality and damage, fetal musculoskeletal anomalies of trunk, fetus 1",ICD10CM,10,FALSE
37402927,O35.FXX2,"Maternal care for other (suspected) fetal abnormality and damage, fetal musculoskeletal anomalies of trunk, fetus 2",ICD10CM,10,FALSE
37402928,O35.FXX3,"Maternal care for other (suspected) fetal abnormality and damage, fetal musculoskeletal anomalies of trunk, fetus 3",ICD10CM,10,FALSE
37402929,O35.FXX4,"Maternal care for other (suspected) fetal abnormality and damage, fetal musculoskeletal anomalies of trunk, fetus 4",ICD10CM,10,FALSE
37402930,O35.FXX5,"Maternal care for other (suspected) fetal abnormality and damage, fetal musculoskeletal anomalies of trunk, fetus 5",ICD10CM,10,FALSE
37402931,O35.FXX9,"Maternal care for other (suspected) fetal abnormality and damage, fetal musculoskeletal anomalies of trunk, other fetus",ICD10CM,10,FALSE
37402932,O35.G,"Maternal care for other (suspected) fetal abnormality and damage, fetal upper extremities anomalies",ICD10CM,10,FALSE
37402933,O35.GXX0,"Maternal care for other (suspected) fetal abnormality and damage, fetal upper extremities anomalies, not applicable or unspecified",ICD10CM,10,FALSE
37402934,O35.GXX1,"Maternal care for other (suspected) fetal abnormality and damage, fetal upper extremities anomalies, fetus 1",ICD10CM,10,FALSE
37402935,O35.GXX2,"Maternal care for other (suspected) fetal abnormality and damage, fetal upper extremities anomalies, fetus 2",ICD10CM,10,FALSE
37402936,O35.GXX3,"Maternal care for other (suspected) fetal abnormality and damage, fetal upper extremities anomalies, fetus 3",ICD10CM,10,FALSE
37402937,O35.GXX4,"Maternal care for other (suspected) fetal abnormality and damage, fetal upper extremities anomalies, fetus 4",ICD10CM,10,FALSE
37402938,O35.GXX5,"Maternal care for other (suspected) fetal abnormality and damage, fetal upper extremities anomalies, fetus 5",ICD10CM,10,FALSE
37402939,O35.GXX9,"Maternal care for other (suspected) fetal abnormality and damage, fetal upper extremities anomalies, other fetus",ICD10CM,10,FALSE
37402940,O35.H,"Maternal care for other (suspected) fetal abnormality and damage, fetal lower extremities anomalies",ICD10CM,10,FALSE
37402941,O35.HXX0,"Maternal care for other (suspected) fetal abnormality and damage, fetal lower extremities anomalies, not applicable or unspecified",ICD10CM,10,FALSE
37402942,O35.HXX1,"Maternal care for other (suspected) fetal abnormality and damage, fetal lower extremities anomalies, fetus 1",ICD10CM,10,FALSE
37402943,O35.HXX2,"Maternal care for other (suspected) fetal abnormality and damage, fetal lower extremities anomalies, fetus 2",ICD10CM,10,FALSE
37402944,O35.HXX3,"Maternal care for other (suspected) fetal abnormality and damage, fetal lower extremities anomalies, fetus 3",ICD10CM,10,FALSE
37402945,O35.HXX4,"Maternal care for other (suspected) fetal abnormality and damage, fetal lower extremities anomalies, fetus 4",ICD10CM,10,FALSE
37402946,O35.HXX5,"Maternal care for other (suspected) fetal abnormality and damage, fetal lower extremities anomalies, fetus 5",ICD10CM,10,FALSE
37402947,O35.HXX9,"Maternal care for other (suspected) fetal abnormality and damage, fetal lower extremities anomalies, other fetus",ICD10CM,10,FALSE
42619326,O14.2,HELLP syndrome,ICD10,10,FALSE
42619327,O98.7,"Human immunodeficiency virus [HIV] disease complicating pregnancy, childbirth and the puerperium",ICD10,10,FALSE
44819842,635.4,Legally induced abortion complicated by metabolic disorder,ICD9CM,09,FALSE
44819843,635.71,"Legally induced abortion, with other specified complications, incomplete",ICD9CM,09,FALSE
44819844,636.22,"Illegally induced abortion, complicated by damage to pelvic organs or tissues, complete",ICD9CM,09,FALSE
44819845,636.9,Illegally induced abortion without mention of complication,ICD9CM,09,FALSE
44819846,638.7,Failed attempted abortion with other specified complications,ICD9CM,09,FALSE
44819847,638.8,Failed attempted abortion with unspecified complication,ICD9CM,09,FALSE
44819848,639.2,Damage to pelvic organs and tissues following abortion or ectopic and molar pregnancies,ICD9CM,09,FALSE
44819849,642.10,"Hypertension secondary to renal disease, complicating pregnancy, childbirth, and the puerperium, unspecified as to episode of care or not applicable",ICD9CM,09,FALSE
44819850,642.13,"Hypertension secondary to renal disease, complicating pregnancy, childbirth, and the puerperium, antepartum condition or complication",ICD9CM,09,FALSE
44819851,642.40,"Mild or unspecified pre-eclampsia, unspecified as to episode of care or not applicable",ICD9CM,09,FALSE
44819852,642.53,"Severe pre-eclampsia, antepartum condition or complication",ICD9CM,09,FALSE
44819853,643.9,Unspecified vomiting of pregnancy,ICD9CM,09,FALSE
44819854,644.21,"Early onset of delivery, delivered, with or without mention of antepartum condition",ICD9CM,09,FALSE
44819855,645.1,Post term pregnancy,ICD9CM,09,FALSE
44819856,645.10,"Post term pregnancy, unspecified as to episode of care or not applicable",ICD9CM,09,FALSE
44819857,646,"Other complications of pregnancy, not elsewhere classified",ICD9CM,09,FALSE
44819858,646.11,"Edema or excessive weight gain in pregnancy, without mention of hypertension, delivered, with or without mention of antepartum complication",ICD9CM,09,FALSE
44819859,646.64,"Infections of genitourinary tract in pregnancy, postpartum condition or complication",ICD9CM,09,FALSE
44819860,646.90,"Unspecified complication of pregnancy, unspecified as to episode of care or not applicable",ICD9CM,09,FALSE
44819861,647.01,"Syphilis of mother, complicating pregnancy, childbirth, or the puerperium, delivered, with or without mention of antepartum condition",ICD9CM,09,FALSE
44819862,647.2,"Other venereal diseases in the mother complicating pregnancy, childbirth, or the puerperium",ICD9CM,09,FALSE
44819863,648.11,"Thyroid dysfunction of mother, delivered, with or without mention of antepartum condition",ICD9CM,09,FALSE
44819864,648.31,"Drug dependence of mother, delivered, with or without mention of antepartum condition",ICD9CM,09,FALSE
44819865,648.5,"Congenital cardiovascular disorders complicating pregnancy, childbirth, or the puerperium",ICD9CM,09,FALSE
44819866,648.92,"Other current conditions classifiable elsewhere of mother, delivered, with mention of postpartum complication",ICD9CM,09,FALSE
44819867,649.03,"Tobacco use disorder complicating pregnancy, childbirth, or the puerperium, antepartum condition or complication",ICD9CM,09,FALSE
44819868,649.21,"Bariatric surgery status complicating pregnancy, childbirth, or the puerperium, delivered, with or without mention of antepartum condition",ICD9CM,09,FALSE
44819869,649.73,"Cervical shortening, antepartum condition or complication",ICD9CM,09,FALSE
44819870,651.20,"Quadruplet pregnancy, unspecified as to episode of care or not applicable",ICD9CM,09,FALSE
44819871,651.21,"Quadruplet pregnancy, delivered, with or without mention of antepartum condition",ICD9CM,09,FALSE
44819872,651.33,"Twin pregnancy with fetal loss and retention of one fetus, antepartum condition or complication",ICD9CM,09,FALSE
44819873,651.5,Quadruplet pregnancy with fetal loss and retention of one or more fetus(es),ICD9CM,09,FALSE
44819874,651.70,"Multiple gestation following (elective) fetal reduction, unspecified as to episode of care or not applicable",ICD9CM,09,FALSE
44819875,651.9,Unspecified multiple gestation,ICD9CM,09,FALSE
44819876,652.63,"Multiple gestation with malpresentation of one fetus or more, antepartum condtion or complication",ICD9CM,09,FALSE
44819877,652.9,Unspecified malposition or malpresentation of fetus,ICD9CM,09,FALSE
44819878,653.21,"Inlet contraction of pelvis, delivered, with or without mention of antepartum condition",ICD9CM,09,FALSE
44819879,653.30,"Outlet contraction of pelvis, unspecified as to episode of care or not applicable",ICD9CM,09,FALSE
44819880,654.31,"Retroverted and incarcerated gravid uterus, delivered, with mention of antepartum condition",ICD9CM,09,FALSE
44819881,654.43,"Other abnormalities in shape or position of gravid uterus and of neighboring structures, antepartum condition or complication",ICD9CM,09,FALSE
44819882,654.62,"Other congenital or acquired abnormality of cervix, delivered, with mention of postpartum complication",ICD9CM,09,FALSE
44819883,654.63,"Other congenital or acquired abnormality of cervix, antepartum condition or complication",ICD9CM,09,FALSE
44819884,654.73,"Congenital or acquired abnormality of vagina, antepartum condition or complication",ICD9CM,09,FALSE
44819885,654.91,"Other and unspecified abnormality of organs and soft tissues of pelvis, delivered, with or without mention of antepartum condition",ICD9CM,09,FALSE
44819886,654.92,"Other and unspecified abnormality of organs and soft tissues of pelvis, delivered, with mention of postpartum complication",ICD9CM,09,FALSE
44819887,654.94,"Other and unspecified abnormality of organs and soft tissues of pelvis, postpartum condition or complication",ICD9CM,09,FALSE
44819888,655.00,"Central nervous system malformation in fetus, unspecified as to episode of care or not applicable",ICD9CM,09,FALSE
44819889,655.3,"Suspected damage to fetus from viral disease in the mother, affecting management of mother",ICD9CM,09,FALSE
