input_str,concept_id,concept_code,concept_name,vocabulary_id,pcornet_vocabulary_id,concept_class_id,systemic
aspirin,45158956,620110028,"aspirin 81mg/1 ORAL TABLET, CHEWABLE",NDC,ND,9-digit NDC,TRUE
aspirin,45005710,620110040,"aspirin 325mg/1 ORAL TABLET, COATED",NDC,ND,9-digit NDC,TRUE
aspirin,45329948,620110185,"acetaminophen, aspirin, caffeine 65mg/1 / 250mg/1 ORAL TABLET, FILM COATED [health mart migraine formula]",NDC,ND,9-digit NDC,TRUE
aspirin,44988665,620110212,"aspirin 81mg/1 ORAL TABLET, CHEWABLE",NDC,ND,9-digit NDC,TRUE
aspirin,45844949,620110243,"acetaminophen, aspirin, caffeine 65mg/1 / 250mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
aspirin,36192940,620110359,"acetaminophen, aspirin and caffeine 65mg/1 / 250mg/1 ORAL TABLET",NDC,ND,9-digit NDC,TRUE
aspirin,758755,620110404,"aspirin 81mg/1 ORAL TABLET, CHEWABLE",NDC,ND,9-digit NDC,TRUE
aspirin,758756,620110405,"aspirin 325mg/1 ORAL TABLET, DELAYED RELEASE",NDC,ND,9-digit NDC,TRUE
aspirin,37495272,620110432,"aspirin 325mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
aspirin,36386199,620110463,"acetaminophen, aspirin, caffeine 65mg/1 / 250mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
aspirin,35899234,620110480,"aspirin 81mg/1 ORAL TABLET, CHEWABLE",NDC,ND,9-digit NDC,TRUE
aspirin,46247134,620490001,aspirin 81mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
aspirin,45845125,621070026,"aspirin 81mg/1 ORAL TABLET, CHEWABLE",NDC,ND,9-digit NDC,TRUE
aspirin,45845126,621070027,"aspirin 81mg/1 ORAL TABLET, COATED",NDC,ND,9-digit NDC,TRUE
aspirin,45845127,621070028,"aspirin 325mg/1 ORAL TABLET, COATED",NDC,ND,9-digit NDC,TRUE
aspirin,1752884,621750330,"aspirin and extended-release dipyridamole 25mg/1 / 200mg/1 ORAL CAPSULE, EXTENDED RELEASE",NDC,ND,9-digit NDC,TRUE
aspirin,1190617,622070680,"acetaminophen, aspirin and caffeine 65mg/1 / 250mg/1 ORAL TABLET",NDC,ND,9-digit NDC,TRUE
aspirin,45845247,622110220,"aspirin 81mg/1 ORAL TABLET, COATED",NDC,ND,9-digit NDC,TRUE
aspirin,45845248,622110225,"aspirin 325mg/1 ORAL TABLET, COATED",NDC,ND,9-digit NDC,TRUE
aspirin,45845256,622110285,acetaminophen and aspirin and caffeine 65mg/1 / 250mg/1 ORAL TABLET [bioelectro day],NDC,ND,9-digit NDC,TRUE
aspirin,45845258,622110312,aspirin 325mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
aspirin,45845267,622110838,aspirin 81mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
aspirin,45845268,622110839,aspirin 325mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
aspirin,45845321,623090777,aspirin 81mg/1 ORAL STRIP [solves - aspirin cherry],NDC,ND,9-digit NDC,TRUE
aspirin,45845322,623090779,aspirin 81mg/1 ORAL STRIP [solves - aspirin cherry],NDC,ND,9-digit NDC,TRUE
aspirin,36514239,625590850,aspirin and extended-release dipyridamole 25mg/1 / 200mg/1 ORAL CAPSULE,NDC,ND,9-digit NDC,TRUE
aspirin,44484081,627328005,"aspirin 81mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
aspirin,44484082,627328006,"aspirin 325mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
aspirin,45845917,629820002,"aspirin, citric acid monohydrate, and sodium bicarbonate 325mg/1 / 1000mg/1 / 1916mg/1 ORAL TABLET, EFFERVESCENT [effervescent pain relief fast relief]",NDC,ND,9-digit NDC,TRUE
aspirin,45845934,630290062,"acetaminophen and aspirin and caffeine 65mg/1 / 250mg/1 ORAL CAPSULE, COATED",NDC,ND,9-digit NDC,TRUE
aspirin,45845939,630290200,aspirin and caffeine 65mg/1 / 845mg/1 ORAL POWDER,NDC,ND,9-digit NDC,TRUE
aspirin,45845940,630290201,aspirin and caffeine 65mg/1 / 845mg/1 ORAL POWDER,NDC,ND,9-digit NDC,TRUE
aspirin,45845941,630290202,aspirin and caffeine 65mg/1 / 1000mg/1 ORAL POWDER,NDC,ND,9-digit NDC,TRUE
aspirin,36989415,630290203,"aspirin, acetaminophen, caffeine 65mg/1 / 500mg/1 ORAL POWDER",NDC,ND,9-digit NDC,TRUE
aspirin,45845945,630290301,"aspirin 81mg/1 ORAL TABLET, COATED",NDC,ND,9-digit NDC,TRUE
aspirin,45845946,630290302,"aspirin 325mg/1 ORAL TABLET, COATED",NDC,ND,9-digit NDC,TRUE
aspirin,45845947,630290311,"aspirin 81mg/1 ORAL TABLET, COATED",NDC,ND,9-digit NDC,TRUE
aspirin,45845960,630290501,aspirin and caffeine 65mg/1 / 845mg/1 ORAL POWDER,NDC,ND,9-digit NDC,TRUE
aspirin,45845970,630290612,"acetaminophen, aspirin and caffeine 65mg/1 / 250mg/1 ORAL CAPSULE, COATED",NDC,ND,9-digit NDC,TRUE
aspirin,36989416,630290625,"acetaminophen, aspirin, and caffeine 260mg/1 / 520mg/1 / 32.5mg/1 ORAL POWDER",NDC,ND,9-digit NDC,TRUE
aspirin,45845973,630290633,"acetaminophen, aspirin, and caffeine 260mg/1 / 520mg/1 / 32.5mg/1 ORAL POWDER",NDC,ND,9-digit NDC,TRUE
aspirin,45845975,630290644,"acetaminophen, aspirin, and caffeine 260mg/1 / 520mg/1 / 32.5mg/1 ORAL POWDER",NDC,ND,9-digit NDC,TRUE
aspirin,45845976,630290655,"acetaminophen, aspirin, and caffeine 260mg/1 / 520mg/1 / 32.5mg/1 ORAL POWDER",NDC,ND,9-digit NDC,TRUE
aspirin,45845978,630290662,"acetaminophen, aspirin, and caffeine 260mg/1 / 520mg/1 / 32.5mg/1 ORAL POWDER",NDC,ND,9-digit NDC,TRUE
aspirin,45845979,630290663,acetaminophen and aspirin and caffeine 65mg/1 / 325mg/1 / 500mg/1 ORAL POWDER [goodys cool orange headache],NDC,ND,9-digit NDC,TRUE
aspirin,44484168,630290664,"acetaminophen, aspirin, and caffeine 65mg/1 / 325mg/1 / 500mg/1 ORAL POWDER [goodys extra strength headache mixed fruit blast]",NDC,ND,9-digit NDC,TRUE
aspirin,2518127,630290665,aspirin and caffeine 150mg/1 / 1000mg/1 ORAL POWDER [goodys hangover],NDC,ND,9-digit NDC,TRUE
aspirin,36494820,630290677,"acetaminophen, aspirin, and caffeine 260mg/1 / 520mg/1 / 32.5mg/1 ORAL POWDER",NDC,ND,9-digit NDC,TRUE
aspirin,43557489,630290990,aspirin and caffeine 65mg/1 / 1000mg/1 ORAL POWDER,NDC,ND,9-digit NDC,TRUE
aspirin,43557490,630290992,aspirin and caffeine 65mg/1 / 845mg/1 ORAL POWDER,NDC,ND,9-digit NDC,TRUE
aspirin,45899978,631870297,"aspirin 81mg/1 ORAL TABLET, EXTENDED RELEASE",NDC,ND,9-digit NDC,TRUE
aspirin,46368887,631870530,"aspirin 325mg/1 ORAL TABLET, DELAYED RELEASE",NDC,ND,9-digit NDC,TRUE
aspirin,44484406,631870717,"aspirin 81mg/1 ORAL TABLET, CHEWABLE",NDC,ND,9-digit NDC,TRUE
aspirin,44484566,631870882,"aspirin 81mg/1 ORAL TABLET, COATED",NDC,ND,9-digit NDC,TRUE
aspirin,44484591,631870913,aspirin 81mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
aspirin,45846999,634810121,oxycodone hydrochloride and aspirin 325mg/1 / 4.8355mg/1 ORAL TABLET [percodan],NDC,ND,9-digit NDC,TRUE
aspirin,45023278,635480046,"aspirin 81mg/1 ORAL TABLET, DELAYED RELEASE",NDC,ND,9-digit NDC,TRUE
aspirin,44484770,635480227,"aspirin 81mg/1 ORAL TABLET, COATED",NDC,ND,9-digit NDC,TRUE
aspirin,45364386,635483602,"aspirin 81mg/1 ORAL TABLET, DELAYED RELEASE [asprin]",NDC,ND,9-digit NDC,TRUE
aspirin,45364429,636291762,"aspirin 325mg/1 ORAL TABLET, DELAYED RELEASE",NDC,ND,9-digit NDC,TRUE
aspirin,44972169,636292825,aspirin 81mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
aspirin,45262262,636292951,"butalbital, aspirin and caffeine 40mg/1 / 50mg/1 / 325mg/1 ORAL TABLET",NDC,ND,9-digit NDC,TRUE
aspirin,45381590,636292952,"butalbital, aspirin, caffeine and codeine phosphate 30mg/1 / 40mg/1 / 50mg/1 / 325mg/1 ORAL CAPSULE",NDC,ND,9-digit NDC,TRUE
aspirin,44484807,636296326,aspirin 81mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
aspirin,44484825,636296356,aspirin 81mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
aspirin,36193138,636297719,"aspirin 81mg/1 ORAL TABLET, COATED",NDC,ND,9-digit NDC,TRUE
aspirin,45847333,637360203,"acetaminophen, aspirin and caffeine 65mg/1 / 250mg/1 ORAL TABLET, COATED [anacin af]",NDC,ND,9-digit NDC,TRUE
aspirin,45847335,637360206,"aspirin and caffeine 32mg/1 / 400mg/1 ORAL CAPSULE, COATED [anacin]",NDC,ND,9-digit NDC,TRUE
aspirin,45847337,637360211,"aspirin and caffeine 32mg/1 / 500mg/1 ORAL TABLET, COATED [anacin es]",NDC,ND,9-digit NDC,TRUE
aspirin,45847346,637360310,acetaminophen 500mg/1 ORAL CAPSULE [anacin aspirin free],NDC,ND,9-digit NDC,TRUE
aspirin,42663688,637390212,"aspirin 81mg/1 ORAL TABLET, COATED",NDC,ND,9-digit NDC,TRUE
aspirin,44485193,637390434,aspirin 81 mg 81mg/1 ORAL TABLET [aspirin chewable],NDC,ND,9-digit NDC,TRUE
aspirin,45847508,637390522,"aspirin 81mg/1 ORAL TABLET, COATED",NDC,ND,9-digit NDC,TRUE
aspirin,45847509,637390523,"aspirin 325mg/3251 ORAL TABLET, DELAYED RELEASE [enteric coated aspirin regular strength]",NDC,ND,9-digit NDC,TRUE
aspirin,46247484,638680029,"aspirin 81mg/1 ORAL TABLET, CHEWABLE [chewable aspirin low dose]",NDC,ND,9-digit NDC,TRUE
aspirin,45847958,638680090,"acetaminophen, diphenhydramine hcl 25mg/1 / 500mg/1 ORAL TABLET, COATED [non aspirin pm extra strength]",NDC,ND,9-digit NDC,TRUE
aspirin,45847986,638680158,"acetaminophen 160mg/1 ORAL TABLET, CHEWABLE [non-aspirin junior strength]",NDC,ND,9-digit NDC,TRUE
aspirin,44485302,638680186,"acetaminophen 160mg/1 ORAL TABLET, CHEWABLE [non-aspirin childrens]",NDC,ND,9-digit NDC,TRUE
aspirin,45848013,638680228,"aspirin, chlorpheniramine maleate, and phenylephrine bitartrate 2mg/1 / 325mg/1 / 7.8mg/1 ORAL TABLET, EFFERVESCENT",NDC,ND,9-digit NDC,TRUE
aspirin,36193198,638680229,"aspirin, citric acid, sodium bicarbonate 325mg/1 / 1000mg/1 / 1916mg/1 ORAL TABLET, EFFERVESCENT",NDC,ND,9-digit NDC,TRUE
aspirin,45848015,638680240,"aspirin 81mg/1 ORAL TABLET, CHEWABLE",NDC,ND,9-digit NDC,TRUE
aspirin,790959,638680332,"aspirin 81mg/1 ORAL TABLET, CHEWABLE",NDC,ND,9-digit NDC,TRUE
aspirin,45848044,638680352,"aspirin 325mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
aspirin,45848045,638680354,"aspirin 81mg/1 ORAL TABLET, COATED",NDC,ND,9-digit NDC,TRUE
aspirin,45848048,638680363,"aspirin 81mg/1 ORAL TABLET, COATED",NDC,ND,9-digit NDC,TRUE
aspirin,45848053,638680373,"aspirin 81mg/1 ORAL TABLET, DELAYED RELEASE",NDC,ND,9-digit NDC,TRUE
aspirin,36601449,638680469,"aspirin 81mg/1 ORAL TABLET, DELAYED RELEASE",NDC,ND,9-digit NDC,TRUE
aspirin,45848061,638680485,"acetaminophen, aspirin and caffeine 65mg/1 / 250mg/1 ORAL TABLET, FILM COATED [headache relief extra strength]",NDC,ND,9-digit NDC,TRUE
aspirin,1222284,638680568,"aspirin, chlorpheniramine maleate, phenylephrine bitartrate 2mg/1 / 325mg/1 / 7.8mg/1 ORAL TABLET, EFFERVESCENT",NDC,ND,9-digit NDC,TRUE
aspirin,35500789,638680569,"aspirin, anhydrous citric acid, sodium bicarbonate 500mg/1 / 1000mg/1 / 1985mg/1 ORAL TABLET, EFFERVESCENT",NDC,ND,9-digit NDC,TRUE
aspirin,45848126,638680898,"aspirin 325mg/1 ORAL TABLET, COATED",NDC,ND,9-digit NDC,TRUE
aspirin,45848160,638680987,"acetaminophen 500mg/1 ORAL TABLET [pain relief extra strength, non-aspirin]",NDC,ND,9-digit NDC,TRUE
aspirin,44485392,639400218,aspirin 81mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
aspirin,36601450,639400320,"aspirin 325mg/1 ORAL TABLET, COATED",NDC,ND,9-digit NDC,TRUE
aspirin,36601451,639400321,"aspirin 325mg/1 ORAL TABLET, DELAYED RELEASE",NDC,ND,9-digit NDC,TRUE
aspirin,36601456,639400333,"aspirin 81mg/1 ORAL TABLET, DELAYED RELEASE",NDC,ND,9-digit NDC,TRUE
aspirin,44485423,639400609,"aspirin 81mg/1 ORAL TABLET, COATED",NDC,ND,9-digit NDC,TRUE
aspirin,36386354,639400934,"acetaminophen, aspirin and caffeine 65mg/1 / 250mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
aspirin,36386355,639410081,"aspirin 81mg/1 ORAL TABLET, DELAYED RELEASE",NDC,ND,9-digit NDC,TRUE
aspirin,45848266,639410103,"aspirin 81mg/1 ORAL TABLET, COATED",NDC,ND,9-digit NDC,TRUE
aspirin,45848281,639410157,"aspirin 325mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
aspirin,45848282,639410159,"acetaminophen, aspirin and caffeine 65mg/1 / 250mg/1 ORAL TABLET, FILM COATED [headache relief extra strength]",NDC,ND,9-digit NDC,TRUE
aspirin,45848298,639410227,aspirin 81mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
aspirin,45848306,639410249,aspirin 325mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
aspirin,45848336,639410360,"acetaminophen, diphenhydramine hcl 25mg/1 / 500mg/1 ORAL TABLET, COATED [non aspirin pm extra strength]",NDC,ND,9-digit NDC,TRUE
aspirin,45848337,639410370,"aspirin 325mg/1 ORAL TABLET, COATED [enteric coated aspirin regular strength]",NDC,ND,9-digit NDC,TRUE
aspirin,45848343,639410397,"aspirin 81mg/1 ORAL TABLET, CHEWABLE",NDC,ND,9-digit NDC,TRUE
aspirin,1162009,639410421,"aspirin, citric acid, sodium bicarbonate 325mg/1 / 1000mg/1 / 1916mg/1 ORAL TABLET, EFFERVESCENT",NDC,ND,9-digit NDC,TRUE
aspirin,827945,639410433,"acetaminophen, aspirin, caffeine 65mg/1 / 250mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
aspirin,45848349,639410440,"aspirin 81mg/1 ORAL TABLET, DELAYED RELEASE",NDC,ND,9-digit NDC,TRUE
aspirin,45848350,639410441,aspirin 81mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
aspirin,827946,639410600,"aspirin 81mg/1 ORAL TABLET, COATED",NDC,ND,9-digit NDC,TRUE
aspirin,44485471,639410674,"acetaminophen, aspirin, diphenhydramine citrate 38mg/1 / 250mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
aspirin,35523248,639410873,"aspirin, chlorpheniramine maleate, phenylephrine bitartrate 2mg/1 / 325mg/1 / 7.8mg/1 ORAL TABLET, EFFERVESCENT",NDC,ND,9-digit NDC,TRUE
aspirin,45848407,639810159,"acetaminophen, aspirin and caffeine 65mg/1 / 250mg/1 ORAL TABLET, FILM COATED [pain reliever extra strength]",NDC,ND,9-digit NDC,TRUE
aspirin,45848414,639810227,"aspirin 325mg/1 ORAL TABLET, COATED",NDC,ND,9-digit NDC,TRUE
aspirin,45848415,639810235,"acetaminophen and diphenhydramine hcl 25mg/1 / 500mg/1 ORAL TABLET, FILM COATED [extra strength non-aspirin pm]",NDC,ND,9-digit NDC,TRUE
aspirin,1222318,639810374,"acetaminophen, aspirin, caffeine 65mg/1 / 250mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
aspirin,45848430,639810484,acetaminophen 500mg/1 ORAL TABLET [kirkland signature non aspirin extra strength],NDC,ND,9-digit NDC,TRUE
aspirin,45848437,639810563,"aspirin 81mg/1 ORAL TABLET, COATED",NDC,ND,9-digit NDC,TRUE
aspirin,44485539,640920110,aspirin 325mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
aspirin,45848541,640920112,"acetaminophen, aspirin and caffeine 65mg/1 / 250mg/1 ORAL TABLET, FILM COATED [headache relief extra strength]",NDC,ND,9-digit NDC,TRUE
aspirin,45848544,640920119,"aspirin 81mg/1 ORAL TABLET, COATED",NDC,ND,9-digit NDC,TRUE
aspirin,45848547,640920141,"aspirin 325mg/1 ORAL TABLET, COATED",NDC,ND,9-digit NDC,TRUE
aspirin,45848548,640920150,"aspirin 81mg/1 ORAL TABLET, CHEWABLE",NDC,ND,9-digit NDC,TRUE
aspirin,45848551,640920218,"aspirin 81mg/1 ORAL TABLET, CHEWABLE",NDC,ND,9-digit NDC,TRUE
aspirin,45849599,647250716,aspirin 81mg/1 ORAL TABLET [plus pharma nsaid 325 mg],NDC,ND,9-digit NDC,TRUE
aspirin,45849617,647250981,"aspirin 81mg/1 ORAL TABLET, COATED",NDC,ND,9-digit NDC,TRUE
aspirin,1561988,649500424,"aspirin and omeprazole 40mg/1 / 81mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
aspirin,1561989,649500425,"aspirin and omeprazole 40mg/1 / 325mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
aspirin,45849923,649800175,carisoprodol and aspirin 200mg/1 / 325mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
aspirin,45849924,649800176,"carisoprodol, aspirin and codeine phosphate 16mg/1 / 200mg/1 / 325mg/1 ORAL TABLET",NDC,ND,9-digit NDC,TRUE
aspirin,42663714,650840555,"aspirin 81mg/1 ORAL TABLET, COATED",NDC,ND,9-digit NDC,TRUE
aspirin,43548587,651550981,"aspirin 81mg/1 ORAL TABLET, COATED",NDC,ND,9-digit NDC,TRUE
aspirin,44486022,651620596,aspirin and extended-release dipyridamole 25mg/1 / 200mg/1 ORAL CAPSULE,NDC,ND,9-digit NDC,TRUE
aspirin,45850305,654370038,"aspirin 325mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
aspirin,1720882,656620005,"anhydrous citric acid, aspirin, and sodium bicarbonate 325mg/1 / 1000mg/1 / 1916mg/1 ORAL TABLET, EFFERVESCENT",NDC,ND,9-digit NDC,TRUE
aspirin,45850455,656620403,"anhydrous citric acid, sodium bicarbonate, and aspirin 500mg/1 / 1000mg/1 / 1985mg/1 ORAL GRANULE, EFFERVESCENT [alka-seltzer xtra strength]",NDC,ND,9-digit NDC,TRUE
aspirin,44486290,659230249,aspirin 325mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
aspirin,36104444,659230421,"aspirin, citric acid, sodium bicarbonate 325mg/1 / 1000mg/1 / 1916mg/1 ORAL TABLET, EFFERVESCENT",NDC,ND,9-digit NDC,TRUE
aspirin,44486294,659230507,aspirin 325mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
aspirin,44486371,662670026,"aspirin 325mg/1 ORAL TABLET, COATED",NDC,ND,9-digit NDC,TRUE
aspirin,42884493,662670028,aspirin 81mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
aspirin,45851602,663360619,"butalbital, aspirin and caffeine 40mg/1 / 50mg/1 / 325mg/1 ORAL TABLET",NDC,ND,9-digit NDC,TRUE
aspirin,45851829,667155301,"acetaminophen, aspirin, and caffeine 65mg/1 / 325mg/1 / 500mg/1 ORAL POWDER",NDC,ND,9-digit NDC,TRUE
aspirin,45851837,667155738,"acetaminophen, aspirin, and caffeine 65mg/1 / 250mg/1 ORAL TABLET",NDC,ND,9-digit NDC,TRUE
aspirin,42837217,667155822,"acetaminophen, aspirin, and caffeine 65mg/1 / 250mg/1 ORAL TABLET [lil drug store headache relief extra strength]",NDC,ND,9-digit NDC,TRUE
aspirin,36495144,667156704,aspirin 325mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
aspirin,36495146,667156706,"acetaminophen, aspirin, caffeine 65mg/1 / 250mg/1 ORAL TABLET [circle k headache relief extra strength]",NDC,ND,9-digit NDC,TRUE
aspirin,42837220,667156822,"acetaminophen, aspirin, and caffeine 65mg/1 / 250mg/1 ORAL TABLET [lil drug store headache relief extra strength]",NDC,ND,9-digit NDC,TRUE
aspirin,44486663,667156840,aspirin 325mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
aspirin,46369135,667159703,"anhydrous citric acid, aspirin, and sodium bicarbonate 325mg/1 / 1000mg/1 / 1916mg/1 ORAL TABLET, EFFERVESCENT",NDC,ND,9-digit NDC,TRUE
aspirin,45280278,667159710,"acetaminophen, aspirin, and caffeine 65mg/1 / 250mg/1 ORAL TABLET [excedrin extra strength]",NDC,ND,9-digit NDC,TRUE
aspirin,44990034,667159726,aspirin 325mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
aspirin,45851870,667159735,"aspirin, chlorpheniramine maleate, and phenylephrine bitartrate 2mg/1 / 325mg/1 / 7.8mg/1 ORAL TABLET, EFFERVESCENT",NDC,ND,9-digit NDC,TRUE
aspirin,45851873,667159738,"acetaminophen, aspirin, and caffeine 65mg/1 / 250mg/1 ORAL TABLET [lil drug store headache relief extra strength]",NDC,ND,9-digit NDC,TRUE
aspirin,796706,667159749,"acetaminophen, aspirin, and caffeine 65mg/1 / 250mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
aspirin,42837230,667159810,"acetaminophen, aspirin, and caffeine 65mg/1 / 250mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
aspirin,45851882,667159815,aspirin and caffeine 65mg/1 / 845mg/1 ORAL POWDER,NDC,ND,9-digit NDC,TRUE
aspirin,45852244,670460162,"aspirin 325mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
aspirin,45852245,670460163,"aspirin 81mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
aspirin,45852246,670460164,"aspirin 325mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
aspirin,45852247,670460165,"aspirin 81mg/1 ORAL TABLET, CHEWABLE",NDC,ND,9-digit NDC,TRUE
aspirin,45852248,670460166,"aspirin 81mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
aspirin,45852249,670460167,"aspirin 81mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
aspirin,45852250,670460168,"aspirin 81mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
aspirin,44486788,670460169,"aspirin 325mg/1 ORAL TABLET, DELAYED RELEASE",NDC,ND,9-digit NDC,TRUE
aspirin,44486789,670460170,"aspirin 325mg/1 ORAL TABLET, DELAYED RELEASE",NDC,ND,9-digit NDC,TRUE
aspirin,1162049,670600113,"acetaminophen, aspirin, caffeine, salicylamide 1101/1 / 1521/1 / 1621/1 / 32.41/1 ORAL TABLET",NDC,ND,9-digit NDC,TRUE
aspirin,35530743,670600117,"acetaminophen, aspirin, caffeine 651/1 / 2501/1 ORAL TABLET",NDC,ND,9-digit NDC,TRUE
aspirin,36601473,670600174,"acetaminophen, aspirin, caffeine 65mg/1 / 250mg/1 ORAL TABLET",NDC,ND,9-digit NDC,TRUE
aspirin,44486907,670600232,aspirin 3251/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
aspirin,46247606,670600242,"acetaminophen, aspirin, salicylamide 1101/1 / 1521/1 / 1621/1 ORAL TABLET",NDC,ND,9-digit NDC,TRUE
aspirin,46247612,670600560,"acetaminophen, aspirin 2501/1 ORAL TABLET",NDC,ND,9-digit NDC,TRUE
aspirin,45900124,670910108,"aspirin, sodium bicarbonate, citric acid tablet 325mg/1 / 1000mg/1 / 1916mg/1 ORAL TABLET, EFFERVESCENT",NDC,ND,9-digit NDC,TRUE
aspirin,45900125,670910109,"aspirin, chlorpheniramine maleate, and phenylephrine bitartrate 2mg/1 / 325mg/1 / 7.8mg/1 ORAL TABLET, EFFERVESCENT",NDC,ND,9-digit NDC,TRUE
aspirin,45852386,670910110,aspirin 325mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
aspirin,45852387,670910112,"acetaminophen, aspirin, caffeine 65mg/1 / 250mg/1 ORAL TABLET [headache relief extra strength]",NDC,ND,9-digit NDC,TRUE
aspirin,45900126,670910122,"aspirin 81mg/1 ORAL TABLET, CHEWABLE [aspirin chewable low dose]",NDC,ND,9-digit NDC,TRUE
aspirin,45900127,670910123,"aspirin 81mg/1 ORAL TABLET, DELAYED RELEASE",NDC,ND,9-digit NDC,TRUE
aspirin,45900128,670910124,"aspirin 81mg/1 ORAL TABLET, DELAYED RELEASE [aspirin safety coated adult low dose]",NDC,ND,9-digit NDC,TRUE
aspirin,1779851,670910389,"aspirin 81mg/1 ORAL TABLET, CHEWABLE",NDC,ND,9-digit NDC,TRUE
aspirin,42837267,674140239,"acetaminophen, aspirin (nsaid) and caffeine 65mg/1 / 250mg/1 ORAL TABLET, FILM COATED [excedrin migraine]",NDC,ND,9-digit NDC,TRUE
aspirin,45194657,675100008,aspirin 325mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
aspirin,45852913,675440468,"aspirin 325mg/1 ORAL TABLET, DELAYED RELEASE",NDC,ND,9-digit NDC,TRUE
aspirin,45852921,675440524,"aspirin 81mg/1 ORAL TABLET, COATED",NDC,ND,9-digit NDC,TRUE
aspirin,45853033,677510009,aspirin 325mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
aspirin,44487380,677510141,"acetaminophen, aspirin, caffeine 65mg/1 / 250mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
aspirin,44487381,677510142,"aspirin, chlorpheniramine maleate, phenylephrine bitartrate 2mg/1 / 325mg/1 / 7.8mg/1 ORAL TABLET, EFFERVESCENT",NDC,ND,9-digit NDC,TRUE
aspirin,44487382,677510143,"anhydrous citric acid, aspirin, sodium bicarbonate 325mg/1 / 1000mg/1 / 1916mg/1 ORAL TABLET, EFFERVESCENT",NDC,ND,9-digit NDC,TRUE
aspirin,44487411,677510172,aspirin 325mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
aspirin,44487414,677510175,"acetaminophen, aspirin, caffeine 65mg/1 / 250mg/1 TOPICAL TABLET, FILM COATED",NDC,ND,9-digit NDC,FALSE
aspirin,45853391,680160045,regular strength aspirin 325mg/1 ORAL TABLET [aspirin enteric coated],NDC,ND,9-digit NDC,TRUE
aspirin,45853406,680160089,"aspirin 81mg/1 ORAL TABLET, DELAYED RELEASE",NDC,ND,9-digit NDC,TRUE
